filename,year,file_type,size_bytes,created_date,modified_date,sha256_hash,relative_path,document_type,estimated_category,priority,keywords,official_url,archive_url
PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,2024,.pdf,9629038,2025-08-25T15:58:41.487161,2025-08-24T13:23:02.304324,98ebd96bc481b194f266de5a2ffd3a146d72e83b2988829ed1e32a0b37fcdc34,data/source_materials/2024/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,2024,.pdf,278043,2025-08-25T15:58:41.487413,2025-08-24T13:23:02.232747,34ad4c9be2e64fdc441cabf3b6d6b99017aa9c5cbe3c177deb08139c0b47d9d3,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf
Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 466_2024 del Ministerio de Justicia y Derechos Humanos.pdf,2024,.pdf,901068,2025-08-25T15:58:41.487875,2025-08-24T13:23:02.306067,b8904e79604fc1affbb1c8c1335b61fe89e2e913124768213d54e0fc2444f4aa,data/source_materials/2024/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 466_2024 del Ministerio de Justicia y Derechos Humanos.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 466_2024 del Ministerio de Justicia y Derechos Humanos.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Sistema de Información Normativa y Documental Malvinas Argentinas - Resolución 466_2024 del Ministerio de Justicia y Derechos Humanos.pdf
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf,2024,.pdf,397512,2025-08-25T15:58:41.488214,2025-08-24T13:23:02.229141,c704de18642ef3a2cae2e2c324e6603017c5be091ece9c5fbcc95d45775459d0,data/source_materials/2024/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-4to-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,2024,.pdf,388402,2025-08-25T15:58:41.488459,2025-08-24T13:23:02.238211,960b87afdf19973a49343cec49f9f67590fcd533802c38a4faeb221898efb6de,data/source_materials/2024/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf
Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,2024,.pdf,372895,2025-08-25T15:58:41.488901,2025-08-24T13:23:02.211300,a87d6bcd74a1590e6a3627aaa092ec47b077c77b5e45f41e01afad254dd79a49,data/source_materials/2024/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf
Situacion-Economico-Financiera-Marzo.pdf,2024,.pdf,224229,2025-08-25T15:58:41.489324,2025-08-24T13:23:02.308512,0b09f42064bf14f39d0a6d51da8d52ad7fb001a63cd3bab7b00d3ba3fafafbe6,data/source_materials/2024/Situacion-Economico-Financiera-Marzo.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Marzo.pdf
STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-AL-31-12-2024.xlsx,2024,.xlsx,20596,2025-08-25T15:58:41.489714,2025-08-24T13:23:02.305060,e86668e34a363985869dd1866ffb500ad37e0f8d3df1dea40fa3b03d7da6a96f,data/source_materials/2024/STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-AL-31-12-2024.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-AL-31-12-2024.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/STOCK-DE-DEUDA-Y-PERFIL-DE-VENCIMIENTOS-AL-31-12-2024.xlsx
ESCALAS-SALARIALES-FEBRERO-2024.pdf,2024,.pdf,428627,2025-08-25T15:58:41.490189,2025-08-24T13:23:02.213025,83f69d35929cdbd40d86a1a07aa219495acb0e58f2c4a8cab3c963413f057a72,data/source_materials/2024/ESCALAS-SALARIALES-FEBRERO-2024.pdf,salary_report,salaries,medium,salario,https://carmendeareco.gob.ar/transparencia/ESCALAS-SALARIALES-FEBRERO-2024.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ESCALAS-SALARIALES-FEBRERO-2024.pdf
MODULO-FISCAL_copy.xlsx,2025,.xlsx,15576,2025-08-25T15:58:41.499886,2025-08-24T15:42:57.726348,f6ef7552ff59c458b4f707fb5390ea86cf91376f549a6d7f692c4c556e4fde14,data/source_materials/2025/MODULO-FISCAL_copy.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/MODULO-FISCAL_copy.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/MODULO-FISCAL_copy.xlsx
ANEXO-II-ZONAS-IMPOSITIVAS.pdf,2025,.pdf,312765,2025-08-25T15:58:41.500157,2025-08-24T13:23:02.309159,12741d79e70bfaf16beac5f17237fd7f40a313ea312977485a57a9d555512813,data/source_materials/2025/ANEXO-II-ZONAS-IMPOSITIVAS.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ANEXO-II-ZONAS-IMPOSITIVAS.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ANEXO-II-ZONAS-IMPOSITIVAS.pdf
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,2025,.pdf,287915,2025-08-25T15:58:41.500419,2025-08-24T15:44:40.646787,ab1883e079bd3e4983c43d78842421dcc9618b8d8449bc5b82a42a3cc64c88a1,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Junio.pdf
MODULO-FISCAL.xlsx,2025,.xlsx,15576,2025-08-25T15:58:41.500616,2025-08-24T13:23:02.309464,f6ef7552ff59c458b4f707fb5390ea86cf91376f549a6d7f692c4c556e4fde14,data/source_materials/2025/MODULO-FISCAL.xlsx,general,general,normal,,https://carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/MODULO-FISCAL.xlsx
Estado-de-Ejecucion-de-Recursos-Marzo.pdf,2025,.pdf,459999,2025-08-25T15:58:41.500829,2025-08-24T15:43:24.932023,be9be7d910fdf7007b93b9941d47fc8f6628574322d1b8148190bbccf2a090a5,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Marzo.pdf
Disposición 61_2025.pdf,2025,.pdf,102264,2025-08-25T15:58:41.501064,2025-08-24T13:23:02.309356,278d22223f611f025f59a0ce83b651390b5fea873afef7d3b3ea068656242935,data/source_materials/2025/Disposición 61_2025.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Disposición 61_2025.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Disposición 61_2025.pdf
.DS_Store,2025,,6148,2025-08-25T15:58:41.501251,2025-08-24T15:43:13.127491,bbb369bbcfeb1b7011f799d5215170f4400e54cb05b5289b293b35078fb794eb,data/source_materials/2025/.DS_Store,general,general,normal,,https://carmendeareco.gob.ar/transparencia/.DS_Store,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/.DS_Store
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,2025,.pdf,397604,2025-08-25T15:58:41.501470,2025-08-24T15:43:54.946597,a98757a4754a94ae7451d477641f0939dc0feb3b5bce83c39e30d77d66e7e492,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,2025,.pdf,387205,2025-08-25T15:58:41.501696,2025-08-24T15:44:00.768976,489697d1ba5e333563e0bbc6abf730f6a502dee94094178fcb1421538ac648e1,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-Junio.pdf,2025,.pdf,1872515,2025-08-25T15:58:41.501911,2025-08-24T15:44:29.581596,4dd94e4bd5eb67186147a9293ed85db13aad6c7cdd9f65f97b5d24f8e912ebe8,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Junio.pdf
Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,2025,.pdf,361206,2025-08-25T15:58:41.502198,2025-08-24T15:43:29.245387,affa65225aec2163f7efe665d394d61af9ba6b94eac36ef1a7f73df54e023279,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Marzo.pdf
Cuenta-Ahorro-Inversion-Financiamiento-Junio.pdf,2025,.pdf,374759,2025-08-25T15:58:41.502486,2025-08-24T15:45:01.636751,bc133744d7865c3d09660d96b1ff4503ab179396e384a1c97b8d3cbe0bfe012b,data/source_materials/2025/Cuenta-Ahorro-Inversion-Financiamiento-Junio.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Junio.pdf
Situacion-Economico-Financiera-Junio.pdf,2025,.pdf,224374,2025-08-25T15:58:41.502714,2025-08-24T15:44:43.921024,4d3cda4a2333195d1d47e54c3a04dfe0d76061cbaa331cfee2101411f43122f1,data/source_materials/2025/Situacion-Economico-Financiera-Junio.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Junio.pdf
ANEXO-II-ZONAS-IMPOSITIVAS (1).pdf,2025,.pdf,312765,2025-08-25T15:58:41.503039,2025-08-24T15:45:17.959195,12741d79e70bfaf16beac5f17237fd7f40a313ea312977485a57a9d555512813,data/source_materials/2025/ANEXO-II-ZONAS-IMPOSITIVAS (1).pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ANEXO-II-ZONAS-IMPOSITIVAS (1).pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ANEXO-II-ZONAS-IMPOSITIVAS (1).pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,2025,.pdf,387930,2025-08-25T15:58:41.503387,2025-08-24T15:43:33.370054,7d3ccddca8fb3b8f31b2b1ed91c46ac8190b3aac4bdaa82647c3b3cb0d8c728f,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Marzo.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,2025,.pdf,276458,2025-08-25T15:58:41.503769,2025-08-24T15:43:51.793353,7f09557c268b97bc144b3e35a544b2421a4a83b40581bf3d530ae130f8d2c39c,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Marzo.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,2025,.pdf,410450,2025-08-25T15:58:41.504020,2025-08-24T15:43:37.220814,2f28055c2e1df3b2283f4e23ba6aa875dabeb5a491078bf23b5a106c7ad4b7e9,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Marzo.pdf
Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,2025,.pdf,362608,2025-08-25T15:58:41.504271,2025-08-24T15:44:21.422623,df5587bfd6c7b2257485c89f3c68a55ddd4c5ecd7e7b63656c31085211d49852,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Procedencia-Junio.pdf
Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,2025,.pdf,397346,2025-08-25T15:58:41.504536,2025-08-24T15:44:35.553969,f1a97a35e5325a2e0139fc0298ff7508650fce19b195dc758feb419b0a8c56a4,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Caracter-Economico-Junio.pdf
Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,2025,.pdf,388601,2025-08-25T15:58:41.504766,2025-08-24T15:44:38.237741,657e795cccfca50b79ad49fbc3af921a81c6d399ca7c650afb39ff448b5543d0,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Finalidad-y-Funcion-Junio.pdf
Estado-de-Ejecucion-de-Gastos-Marzo.pdf,2025,.pdf,1777921,2025-08-25T15:58:41.505068,2025-08-24T15:43:40.062187,302f624762d78290862ec9a15639a8760f18dca7f686cd1113eb12368034c4a3,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-Marzo.pdf
Estado-de-Ejecucion-de-Recursos-Junio.pdf,2025,.pdf,463491,2025-08-25T15:58:41.505294,2025-08-24T15:44:18.570029,cc95c83a6ab8c9fb567755afa0ff9fc941a59c90be2b0faf6620f97b99dc2f5f,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Junio.pdf
Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,2025,.pdf,287416,2025-08-25T15:58:41.505596,2025-08-24T15:44:04.058112,37c59f6650444a6e1f8665aa6ba719eb4e24e502d37601bf627614f7e917f517,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-con-Perspectiva-de-Genero-Marzo.pdf
Situacion-Economico-Financiera-4to-Trimestre.pdf,2025,.pdf,305831,2025-08-25T15:58:41.505897,2025-08-24T13:23:02.312213,f901b71d01b5f721ce6192221f070adb937dabe36a547a20e18047438e5d3350,data/source_materials/2025/Situacion-Economico-Financiera-4to-Trimestre.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-4to-Trimestre.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-4to-Trimestre.pdf
Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,2025,.pdf,382115,2025-08-25T15:58:41.506310,2025-08-24T15:44:26.769904,0572c13dab859bf3f85f24c2fe3168147a18cd8bf706013e4a9ed21374de4076,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-Afectados-vs-Gastos-Junio.pdf
PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,2025,.pdf,9629038,2025-08-25T15:58:41.506756,2025-08-24T15:45:05.196763,98ebd96bc481b194f266de5a2ffd3a146d72e83b2988829ed1e32a0b37fcdc34,data/source_materials/2025/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/PRESUPUESTO-2025-APROBADO-ORD-3280-24.pdf
Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,2025,.pdf,277186,2025-08-25T15:58:41.507135,2025-08-24T15:44:32.658694,f1bf0d80ec91075182b068899dcefb94bff746ec949a42dce807df523023306a,data/source_materials/2025/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Gastos-por-Fuente-de-Financiamiento-Junio.pdf
ORDENANZA-IMPOSITIVA-3282-25.pdf,2025,.pdf,2810889,2025-08-25T15:58:41.507459,2025-08-24T13:23:02.311980,f601cf0523f0610cbb9365867910f872990007932edd9e353111474c2dc73122,data/source_materials/2025/ORDENANZA-IMPOSITIVA-3282-25.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ORDENANZA-IMPOSITIVA-3282-25.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ORDENANZA-IMPOSITIVA-3282-25.pdf
ORDENANZA-FISCAL-3198-23.pdf,2025,.pdf,44626056,2025-08-25T15:58:41.507863,2025-08-24T15:45:11.619444,190343192cbc94ad53782e434d680c2af566ef165434f40fc5fbc1b4e95655c9,data/source_materials/2025/ORDENANZA-FISCAL-3198-23.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/ORDENANZA-FISCAL-3198-23.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/ORDENANZA-FISCAL-3198-23.pdf
Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,2025,.pdf,387591,2025-08-25T15:58:41.508180,2025-08-24T15:44:23.991227,6f39b1bf90fdf0b4398b6bc6baf8b556b3ed02ef597e7f798639ea010354f326,data/source_materials/2025/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,financial_report,budget,high,presupuesto,https://carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Estado-de-Ejecucion-de-Recursos-por-Caracter-Economico-Junio.pdf
Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,2025,.pdf,373199,2025-08-25T15:58:41.508418,2025-08-24T15:44:15.248973,82d4df351473e9c08b11f20b815d5341258c3af8337ee412c500fc502472c1e1,data/source_materials/2025/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Cuenta-Ahorro-Inversion-Financiamiento-Marzo.pdf
Situacion-Economico-Financiera-Marzo.pdf,2025,.pdf,225283,2025-08-25T15:58:41.508812,2025-08-24T15:44:07.303933,64b8bcc9a2a0bdac9198218bdf82a8bbe207e5b3d1cca01cb1ebf59b664fbfab,data/source_materials/2025/Situacion-Economico-Financiera-Marzo.pdf,general,general,normal,,https://carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Marzo.pdf,https://web.archive.org/web/*/carmendeareco.gob.ar/transparencia/Situacion-Economico-Financiera-Marzo.pdf
